signup_date,termination_date,membership_cost
2014-01-18,2014-06-23,958.0
2014-01-07,2014-05-31,970.0
2014-01-23,2014-06-26,1104.0
2014-01-28,2014-06-10,1137.0
2014-01-22,2014-04-30,1465.0
2014-01-06,2014-06-29,1324.0
2014-01-28,2014-03-16,1297.0
2014-01-18,2014-04-27,1227.0
2014-01-03,2014-05-16,1392.0
2014-01-22,2014-05-10,1260.0
2014-01-08,2014-06-22,1231.0
2014-01-08,2014-06-25,1618.0
2014-01-13,2014-05-01,1091.0
2014-01-25,2014-04-12,1350.0
2014-01-31,2014-02-20,1287.0
2014-01-17,2014-06-15,1357.0
2014-01-11,2014-05-28,1062.0
2014-01-18,2014-06-25,1023.0
2014-01-18,2014-05-20,1347.0
2014-01-01,2014-04-08,1147.0
2014-01-24,2014-06-16,1121.0
2014-01-07,2014-06-01,899.0
2014-01-11,2014-04-27,1045.0
2014-01-13,2014-06-29,1339.0
2014-01-27,2014-06-30,750.0
2014-01-13,2014-05-08,1506.0
2014-01-18,2014-03-08,1333.0
2014-01-24,2014-03-07,1027.0
2014-01-05,2014-06-09,1004.0
2014-01-22,2014-06-15,1108.0
2014-01-08,2014-06-04,1372.0
2014-01-31,2014-04-12,1479.0
2014-01-26,2014-06-08,1140.0
2014-01-28,2014-03-27,1428.0
2014-01-06,2014-04-12,1295.0
2014-01-06,2014-06-01,870.0
2014-01-23,2014-06-25,1061.0
2014-01-08,2014-06-30,1372.0
2014-01-15,2014-05-31,1336.0
2014-01-13,2014-06-29,1424.0
2014-01-01,2014-06-16,1207.0
2014-01-05,2014-06-10,1309.0
2014-01-09,2014-03-23,1170.0
2014-01-28,2014-05-30,1181.0
2014-01-24,2014-03-24,1169.0
2014-01-30,2014-04-27,916.0
2014-01-10,2014-05-05,1195.0
2014-01-27,2014-06-01,1403.0
2014-01-01,2014-06-22,1044.0
2014-01-07,2014-04-21,1121.0
2014-01-07,2014-03-18,1538.0
2014-01-10,2014-06-24,1581.0
2014-01-26,2014-06-27,1264.0
2014-01-07,2014-04-23,1246.0
2014-01-14,2014-06-20,1179.0
2014-01-28,2014-03-02,970.0
2014-01-18,2014-04-07,1584.0
2014-01-09,2014-03-26,1535.0
2014-01-26,2014-05-03,1083.0
2014-01-18,2014-03-15,1007.0
2014-01-25,2014-06-07,1013.0
2014-01-07,2014-06-10,934.0
2014-01-13,2014-06-23,991.0
2014-01-03,2014-06-22,1286.0
2014-01-06,2014-03-23,1161.0
2014-01-08,2014-06-01,1423.0
2014-01-20,2014-04-13,1483.0
2014-01-29,2014-06-27,1110.0
2014-01-14,2014-04-08,896.0
2014-01-23,2014-06-28,1162.0
2014-01-30,2014-05-04,1279.0
2014-01-24,2014-05-26,1239.0
2014-01-20,2014-06-08,1082.0
2014-01-22,2014-05-17,1135.0
2014-01-11,2014-03-18,974.0
2014-01-19,2014-05-06,1365.0
2014-01-09,2014-06-29,1712.0
2014-01-06,2014-06-28,836.0
2014-01-07,2014-05-15,1189.0
2014-01-08,2014-02-22,1214.0
2014-01-21,2014-06-07,1554.0
2014-01-09,2014-04-24,1552.0
2014-01-11,2014-02-22,1061.0
2014-01-09,2014-02-25,1648.0
2014-01-15,2014-06-18,1119.0
2014-01-10,2014-06-26,1341.0
2014-01-12,2014-06-30,1192.0
2014-01-28,2014-04-17,1243.0
2014-01-09,2014-06-13,1070.0
2014-01-27,2014-04-27,1300.0
2014-01-18,2014-04-26,1471.0
2014-01-20,2014-03-08,1607.0
2014-01-27,2014-05-06,1457.0
2014-01-09,2014-06-20,1156.0
2014-01-22,2014-06-22,1056.0
2014-01-06,2014-05-31,1393.0
2014-01-20,2014-06-13,1381.0
2014-01-25,2014-06-21,1642.0
2014-01-26,2014-06-13,839.0
2014-01-17,2014-05-06,1182.0
2014-01-07,2014-05-10,1301.0
2014-01-13,2014-03-16,1126.0
2014-01-04,2014-06-14,1449.0
2014-01-24,2014-03-02,1151.0
2014-01-18,2014-04-27,1057.0
2014-01-22,2014-04-05,1601.0
2014-01-23,2014-06-28,1375.0
2014-01-18,2014-06-05,1068.0
2014-01-22,2014-06-04,1001.0
2014-01-11,2014-04-27,849.0
2014-01-14,2014-05-19,1384.0
2014-01-24,2014-06-29,1448.0
2014-01-11,2014-05-31,1308.0
2014-01-18,2014-06-12,1040.0
2014-01-18,2014-06-15,1068.0
2014-01-03,2014-04-02,1264.0
2014-01-01,2014-06-11,996.0
2014-01-25,2014-06-01,1081.0
2014-01-20,2014-05-23,952.0
2014-01-24,2014-04-04,930.0
2014-01-30,2014-06-22,1376.0
2014-01-04,2014-05-28,943.0
2014-01-25,2014-05-17,1200.0
2014-01-28,2014-06-19,1491.0
2014-01-01,2014-05-13,1137.0
2014-01-11,2014-06-26,1338.0
2014-01-23,2014-02-24,1531.0
2014-01-17,2014-03-16,1314.0
2014-01-05,2014-06-24,1157.0
2014-01-24,2014-05-05,963.0
2014-01-13,2014-06-26,1164.0
2014-01-06,2014-04-28,1430.0
2014-01-25,2014-06-12,1366.0
2014-01-08,2014-03-29,972.0
2014-01-19,2014-05-16,1017.0
2014-01-17,2014-06-29,1000.0
2014-01-27,2014-05-02,1259.0
2014-01-27,2014-06-18,1016.0
2014-01-17,2014-06-07,1074.0
2014-01-10,2014-05-17,1184.0
2014-01-19,2014-06-21,1324.0
2014-01-25,2014-04-19,1425.0
2014-01-18,2014-06-28,1258.0
2014-01-25,2014-05-24,1221.0
2014-01-13,2014-03-23,1518.0
2014-01-16,2014-06-24,1475.0
2014-01-01,2014-06-25,1445.0
2014-01-11,2014-05-05,1223.0
2014-01-16,2014-06-13,1463.0
2014-01-06,2014-06-22,1323.0
2014-01-30,2014-06-30,1021.0
2014-01-19,2014-03-28,1427.0
2014-01-14,2014-06-29,771.0
2014-01-25,2014-06-30,777.0
2014-01-25,2014-06-23,979.0
2014-01-08,2014-06-28,1295.0
2014-01-18,2014-06-29,979.0
2014-01-10,2014-05-21,1179.0
2014-01-01,2014-06-12,1209.0
2014-01-12,2014-06-29,875.0
2014-01-13,2014-06-29,1467.0
2014-01-10,2014-05-17,1348.0
2014-01-08,2014-03-17,1260.0
2014-01-07,2014-06-04,1149.0
2014-01-07,2014-06-03,1072.0
2014-01-18,2014-06-27,1577.0
2014-01-28,2014-05-21,1596.0
2014-01-01,2014-05-31,1109.0
2014-01-24,2014-06-20,1129.0
2014-01-21,2014-05-25,1055.0
2014-01-05,2014-04-21,881.0
2014-01-03,2014-06-30,1247.0
2014-01-21,2014-05-24,1076.0
2014-01-12,2014-05-23,1090.0
2014-01-16,2014-05-28,1365.0
2014-01-06,2014-02-28,1548.0
2014-01-13,2014-05-27,1284.0
2014-01-07,2014-03-16,882.0
2014-01-25,2014-06-29,1182.0
2014-01-28,2014-06-25,1243.0
2014-01-29,2014-03-01,1496.0
2014-01-19,2014-06-28,1061.0
2014-01-27,2014-04-27,1298.0
2014-01-02,2014-05-08,758.0
2014-01-05,2014-04-26,1008.0
2014-01-08,2014-06-08,1256.0
2014-01-30,2014-05-18,1002.0
2014-01-24,2014-03-31,1328.0
2014-01-18,2014-02-18,1184.0
2014-01-05,2014-06-11,1272.0
2014-01-06,2014-05-30,966.0
2014-01-07,2014-05-17,1130.0
2014-01-25,2014-04-04,960.0
2014-01-21,2014-04-06,1194.0
2014-01-01,2014-03-31,1091.0
2014-01-18,2014-05-10,1450.0
2014-01-09,2014-07-01,1130.0
2014-01-29,2014-06-22,1393.0
2014-01-16,2014-02-26,931.0
2014-01-19,2014-03-19,1220.0
2014-01-30,2014-03-18,1169.0
2014-01-18,2014-06-27,969.0
2014-01-25,2014-05-13,1198.0
2014-01-25,2014-06-08,1534.0
2014-01-21,2014-05-17,858.0
2014-01-25,2014-06-01,1147.0
2014-01-06,2014-06-25,1384.0
2014-01-20,2014-03-30,1327.0
2014-01-20,2014-06-25,884.0
2014-01-12,2014-06-30,933.0
2014-01-13,2014-06-24,1389.0
2014-01-18,2014-06-19,896.0
2014-01-04,2014-03-04,1214.0
2014-01-15,2014-06-30,1347.0
2014-01-11,2014-02-28,1122.0
2014-01-23,2014-05-18,913.0
2014-01-28,2014-06-22,1079.0
2014-01-25,2014-04-24,1105.0
2014-01-21,2014-05-22,1160.0
2014-01-05,2014-07-01,907.0
2014-01-18,2014-07-01,1419.0
2014-01-08,2014-06-02,1187.0
2014-01-03,2014-02-22,1048.0
2014-01-11,2014-05-05,1204.0
2014-01-08,2014-03-19,1323.0
2014-01-28,2014-04-01,973.0
2014-01-13,2014-06-08,1313.0
2014-01-06,2014-04-30,1124.0
2014-01-20,2014-06-30,1428.0
2014-01-02,2014-04-11,1192.0
2014-01-05,2014-03-20,1361.0
2014-01-30,2014-04-03,1123.0
2014-01-14,2014-04-17,1182.0
2014-01-13,2014-06-28,1003.0
2014-01-26,2014-04-10,1192.0
2014-01-12,2014-04-03,1192.0
2014-01-09,2014-05-04,1188.0
2014-01-17,2014-04-19,1404.0
2014-01-11,2014-06-10,1079.0
2014-01-30,2014-06-18,1245.0
2014-01-17,2014-06-15,1032.0
2014-01-19,2014-03-21,1075.0
2014-01-06,2014-03-16,1216.0
2014-01-04,2014-04-29,1218.0
2014-01-25,2014-03-28,1533.0
2014-01-17,2014-06-20,998.0
2014-01-26,2014-02-18,1514.0
2014-01-26,2014-06-29,1065.0
2014-01-12,2014-06-29,1002.0
2014-01-25,2014-06-29,1302.0
2014-01-19,2014-05-31,1219.0
2014-01-11,2014-03-03,1529.0
2014-01-25,2014-06-08,1215.0
2014-01-07,2014-06-29,1082.0
2014-01-18,2014-06-16,1102.0
2014-01-21,2014-06-11,1170.0
2014-01-29,2014-03-23,1094.0
2014-01-31,2014-03-13,952.0
2014-01-19,2014-06-15,917.0
2014-01-19,2014-05-26,1191.0
2014-01-18,2014-04-14,1179.0
2014-01-19,2014-05-10,1079.0
2014-01-10,2014-06-18,1422.0
2014-01-15,2014-06-13,1341.0
2014-01-06,2014-06-20,1359.0
2014-01-24,2014-06-28,1315.0
2014-01-07,2014-04-11,1122.0
2014-01-06,2014-06-20,1221.0
2014-01-15,2014-06-25,1120.0
2014-01-16,2014-06-29,1281.0
2014-01-25,2014-06-28,704.0
2014-01-09,2014-02-23,1019.0
2014-01-11,2014-05-22,1175.0
2014-01-22,2014-03-03,1557.0
2014-01-15,2014-06-27,1120.0
2014-01-11,2014-06-30,963.0
2014-01-05,2014-06-30,1550.0
2014-01-22,2014-05-17,1088.0
2014-01-25,2014-06-12,1019.0
2014-01-30,2014-05-30,1222.0
2014-01-11,2014-06-21,1194.0
2014-01-18,2014-03-27,1217.0
2014-01-20,2014-06-26,1341.0
2014-01-03,2014-06-19,1359.0
2014-01-16,2014-06-01,834.0
2014-01-11,2014-06-14,1316.0
2014-01-29,2014-04-16,1212.0
2014-01-06,2014-06-30,1607.0
2014-01-20,2014-05-26,1145.0
2014-01-24,2014-03-08,1093.0
2014-01-11,2014-05-11,1420.0
2014-01-25,2014-05-10,905.0
2014-01-27,2014-03-05,1192.0
2014-01-13,2014-03-13,1347.0
2014-01-16,2014-06-22,1102.0
2014-01-20,2014-06-30,1228.0
2014-01-07,2014-05-18,1039.0
2014-01-17,2014-03-19,1244.0
2014-01-31,2014-06-28,1757.0
2014-01-25,2014-04-07,1050.0
2014-01-16,2014-06-25,1062.0
2014-01-18,2014-06-30,1049.0
2014-01-26,2014-03-03,1451.0
2014-01-24,2014-06-27,1136.0
2014-01-27,2014-03-05,1585.0
2014-01-19,2014-03-28,1051.0
2014-01-04,2014-04-27,1018.0
2014-01-26,2014-03-17,1425.0
2014-01-16,2014-06-28,1363.0
2014-01-04,2014-06-22,1407.0
2014-01-24,2014-05-06,1183.0
2014-01-06,2014-06-29,1565.0
2014-01-13,2014-06-22,972.0
2014-01-26,2014-06-09,1060.0
2014-01-31,2014-05-29,1283.0
2014-01-02,2014-06-14,1196.0
2014-01-10,2014-06-01,841.0
2014-01-10,2014-02-20,1311.0
2014-01-16,2014-05-23,1398.0
2014-01-14,2014-06-27,1069.0
2014-01-18,2014-02-28,1392.0
2014-01-26,2014-05-26,1427.0
2014-01-11,2014-06-02,1401.0
2014-01-19,2014-06-25,1111.0
2014-01-31,2014-04-06,1228.0
2014-01-04,2014-06-27,1274.0
2014-01-10,2014-06-14,1236.0
2014-01-27,2014-03-26,1281.0
2014-01-07,2014-06-24,1131.0
2014-01-11,2014-04-12,1279.0
2014-01-23,2014-03-28,1157.0
2014-01-30,2014-04-06,1595.0
2014-01-21,2014-03-07,1822.0
2014-01-09,2014-04-17,1205.0
2014-01-19,2014-03-14,1250.0
2014-01-14,2014-03-20,1192.0
2014-01-18,2014-06-01,1314.0
2014-01-11,2014-06-24,971.0
2014-01-30,2014-05-31,1285.0
2014-01-29,2014-02-22,1289.0
2014-01-04,2014-06-21,1226.0
2014-01-11,2014-03-16,1223.0
2014-01-25,2014-06-15,1199.0
2014-01-16,2014-05-07,1290.0
2014-01-21,2014-06-27,1273.0
2014-01-25,2014-06-04,1185.0
2014-01-21,2014-05-28,1194.0
2014-01-07,2014-05-27,682.0
2014-01-30,2014-06-15,1291.0
2014-01-28,2014-04-06,1401.0
2014-01-26,2014-06-30,876.0
2014-01-10,2014-05-11,1093.0
2014-01-10,2014-05-29,1237.0
2014-01-10,2014-06-14,1333.0
2014-01-12,2014-05-17,734.0
2014-01-22,2014-05-07,731.0
2014-01-06,2014-03-16,1034.0
2014-01-11,2014-03-07,1264.0
2014-01-18,2014-05-12,1339.0
2014-01-16,2014-06-06,1498.0
2014-01-29,2014-06-18,868.0
2014-01-24,2014-02-19,1399.0
2014-01-05,2014-04-26,1041.0
2014-01-17,2014-06-13,1277.0
2014-01-28,2014-05-09,1233.0
2014-01-27,2014-05-19,1045.0
2014-01-12,2014-06-23,1479.0
2014-01-14,2014-02-16,1069.0
2014-01-20,2014-05-18,1421.0
2014-01-28,2014-06-22,909.0
2014-01-29,2014-06-15,1454.0
2014-01-15,2014-07-01,1238.0
2014-01-09,2014-05-17,1190.0
2014-01-07,2014-03-15,1199.0
2014-01-15,2014-06-22,1178.0
2014-01-21,2014-04-24,1384.0
2014-01-12,2014-04-23,1182.0
2014-01-04,2014-03-29,1216.0
2014-01-10,2014-06-22,959.0
2014-01-15,2014-03-09,1369.0
2014-01-12,2014-06-30,1313.0
2014-01-20,2014-06-09,1470.0
2014-01-27,2014-03-22,1027.0
2014-01-26,2014-06-20,1198.0
2014-01-31,2014-05-24,1206.0
2014-01-16,2014-06-27,1149.0
2014-01-11,2014-06-29,1375.0
2014-01-14,2014-06-27,1241.0
2014-01-06,2014-03-23,1244.0
2014-01-31,2014-03-30,1380.0
2014-01-07,2014-02-26,1172.0
2014-01-17,2014-02-25,1078.0
2014-01-03,2014-06-29,1289.0
2014-01-23,2014-05-29,733.0
2014-01-03,2014-06-07,1149.0
2014-01-24,2014-04-19,1352.0
2014-01-18,2014-03-30,1210.0
2014-01-26,2014-03-22,1047.0
2014-01-03,2014-06-02,1203.0
2014-01-22,2014-06-16,1108.0
2014-01-11,2014-06-22,1235.0
2014-01-10,2014-03-02,1451.0
2014-01-06,2014-03-03,1135.0
2014-01-07,2014-05-20,831.0
2014-01-28,2014-06-16,1095.0
2014-01-01,2014-06-03,1184.0
2014-01-02,2014-06-13,1191.0
2014-01-19,2014-06-07,1053.0
2014-01-25,2014-03-24,1559.0
2014-01-14,2014-06-27,1386.0
2014-01-09,2014-06-22,1201.0
2014-01-10,2014-03-01,1257.0
2014-01-31,2014-03-21,1011.0
2014-01-22,2014-06-13,990.0
2014-01-18,2014-06-19,1097.0
2014-01-10,2014-06-29,1154.0
2014-01-08,2014-06-21,1371.0
2014-01-08,2014-06-29,1184.0
2014-01-08,2014-06-29,1403.0
2014-01-30,2014-06-12,1306.0
2014-01-24,2014-06-22,993.0
2014-01-22,2014-06-25,1155.0
2014-01-01,2014-06-22,964.0
2014-01-14,2014-06-18,1335.0
2014-01-06,2014-06-08,1237.0
2014-01-10,2014-03-08,1341.0
2014-01-05,2014-03-24,1009.0
2014-01-16,2014-06-04,1515.0
2014-01-04,2014-06-25,1110.0
2014-01-06,2014-05-24,1452.0
2014-01-06,2014-06-10,1172.0
2014-01-26,2014-06-29,963.0
2014-01-22,2014-06-25,1164.0
2014-01-28,2014-06-12,1313.0
2014-01-22,2014-04-24,1067.0
2014-01-14,2014-05-25,1559.0
2014-01-25,2014-06-11,1161.0
2014-01-27,2014-04-09,1115.0
2014-01-16,2014-06-30,1398.0
2014-01-23,2014-06-18,1547.0
2014-01-13,2014-06-29,1518.0
2014-01-26,2014-04-05,1343.0
2014-01-03,2014-05-16,1309.0
2014-01-21,2014-06-02,1196.0
2014-01-18,2014-06-19,1344.0
2014-01-26,2014-06-11,1313.0
2014-01-18,2014-05-23,898.0
2014-01-17,2014-05-03,1401.0
2014-01-01,2014-03-17,1131.0
2014-01-19,2014-06-28,1131.0
2014-01-23,2014-05-08,1384.0
2014-01-27,2014-06-23,1411.0
2014-01-05,2014-06-28,1467.0
2014-01-15,2014-03-28,1094.0
2014-01-16,2014-03-28,1241.0
2014-01-22,2014-05-08,1003.0
2014-01-16,2014-04-20,1080.0
2014-01-22,2014-05-07,1429.0
2014-01-19,2014-04-11,1308.0
2014-01-04,2014-06-15,1244.0
2014-01-31,2014-06-21,1137.0
2014-01-17,2014-02-20,1583.0
2014-01-26,2014-06-29,1200.0
2014-01-04,2014-04-06,1130.0
2014-01-22,2014-05-19,1004.0
2014-01-05,2014-06-30,824.0
2014-01-24,2014-02-18,977.0
2014-01-18,2014-05-20,1077.0
2014-01-18,2014-06-30,1205.0
2014-01-18,2014-06-09,1370.0
2014-01-31,2014-05-23,1230.0
2014-01-19,2014-06-21,1376.0
2014-01-24,2014-03-16,1232.0
2014-01-27,2014-02-25,1041.0
2014-01-28,2014-03-24,1340.0
2014-01-18,2014-05-24,1304.0
2014-01-11,2014-06-29,1020.0
2014-01-23,2014-03-09,1635.0
2014-01-21,2014-03-05,1320.0
2014-01-24,2014-04-11,1025.0
2014-01-19,2014-06-21,1021.0
2014-01-10,2014-06-22,1505.0
2014-01-13,2014-06-26,1345.0
2014-01-09,2014-06-20,1269.0
2014-01-29,2014-03-16,1078.0
2014-01-20,2014-05-10,1305.0
2014-01-03,2014-06-21,1427.0
2014-01-06,2014-06-29,1393.0
2014-01-14,2014-05-22,1058.0
2014-01-08,2014-06-25,1271.0
2014-01-14,2014-06-26,1280.0
2014-01-14,2014-06-08,1186.0
2014-01-25,2014-02-22,1229.0
2014-01-17,2014-06-05,1132.0
2014-01-29,2014-06-14,717.0
2014-01-29,2014-06-18,1322.0
2014-01-19,2014-06-27,1522.0
2014-01-29,2014-02-23,1165.0
2014-01-01,2014-06-19,720.0
2014-01-08,2014-06-26,996.0
2014-01-05,2014-06-29,1047.0
2014-01-30,2014-03-16,1086.0
2014-01-06,2014-05-02,1044.0
2014-01-18,2014-06-12,1228.0
2014-01-21,2014-07-01,1340.0
2014-01-01,2014-06-20,1421.0
2014-01-15,2014-05-20,1164.0
2014-01-06,2014-05-01,1172.0
2014-01-17,2014-02-16,825.0
2014-01-30,2014-06-15,1238.0
2014-01-17,2014-05-26,1549.0
2014-01-30,2014-06-07,1366.0
2014-01-26,2014-06-10,940.0
2014-01-16,2014-05-11,1130.0
2014-01-21,2014-06-18,1305.0
2014-01-11,2014-06-21,1173.0
2014-01-24,2014-03-07,1406.0
2014-01-24,2014-06-11,1156.0
2014-01-06,2014-04-21,1120.0
2014-01-10,2014-05-14,1151.0
2014-01-12,2014-07-01,1302.0
2014-01-25,2014-06-22,1253.0
2014-01-12,2014-05-25,1077.0
2014-01-06,2014-06-15,1378.0
2014-01-08,2014-06-27,1042.0
2014-01-23,2014-06-20,1085.0
2014-01-19,2014-06-30,1486.0
2014-01-29,2014-02-28,1259.0
2014-01-15,2014-06-18,1491.0
2014-01-07,2014-06-02,1420.0
2014-01-27,2014-06-01,1321.0
2014-01-08,2014-05-17,1031.0
2014-01-02,2014-04-06,1182.0
2014-01-17,2014-06-30,1418.0
2014-01-09,2014-06-14,1206.0
2014-01-26,2014-06-28,1375.0
2014-01-10,2014-05-18,1369.0
2014-01-11,2014-04-14,982.0
2014-01-03,2014-06-26,1501.0
2014-01-31,2014-06-11,1111.0
2014-01-08,2014-02-16,1376.0
2014-01-04,2014-05-30,1135.0
2014-01-09,2014-03-26,1209.0
2014-01-29,2014-06-29,1346.0
2014-01-13,2014-06-29,1301.0
2014-01-21,2014-06-14,1032.0
2014-01-24,2014-04-16,1114.0
2014-01-10,2014-06-13,1096.0
2014-01-22,2014-06-03,1369.0
2014-01-31,2014-05-15,1217.0
2014-01-14,2014-05-25,1488.0
2014-01-30,2014-06-09,1080.0
2014-01-09,2014-02-27,1459.0
2014-01-19,2014-06-30,1380.0
2014-01-18,2014-05-17,1294.0
2014-01-18,2014-06-08,1524.0
2014-01-04,2014-06-27,1071.0
2014-01-09,2014-06-26,1290.0
2014-01-01,2014-06-11,1202.0
2014-01-09,2014-06-22,1060.0
2014-01-18,2014-04-06,1217.0
2014-01-24,2014-05-19,532.0
2014-01-07,2014-06-11,1199.0
2014-01-03,2014-05-07,1286.0
2014-01-17,2014-04-20,1388.0
2014-01-23,2014-06-07,1174.0
2014-01-18,2014-03-29,1270.0
2014-01-14,2014-03-16,1064.0
2014-01-24,2014-05-05,1394.0
2014-01-10,2014-06-06,1298.0
2014-01-10,2014-06-29,1183.0
2014-01-04,2014-06-15,1463.0
2014-01-27,2014-06-28,1098.0
2014-01-21,2014-06-24,1109.0
2014-01-07,2014-06-22,1364.0
2014-01-25,2014-05-11,563.0
2014-01-11,2014-04-15,1249.0
2014-01-28,2014-07-01,1286.0
2014-01-20,2014-06-28,1280.0
2014-01-05,2014-06-18,1240.0
2014-01-09,2014-06-25,1522.0
2014-01-29,2014-03-07,968.0
2014-01-07,2014-05-09,1344.0
2014-01-27,2014-06-25,1169.0
2014-01-05,2014-06-14,1795.0
2014-01-21,2014-06-19,895.0
2014-01-31,2014-06-14,1110.0
2014-01-17,2014-02-25,1260.0
2014-01-12,2014-06-26,940.0
2014-01-16,2014-06-13,792.0
2014-01-12,2014-04-24,1079.0
2014-01-01,2014-04-12,1256.0
2014-01-18,2014-06-16,1197.0
2014-01-30,2014-04-05,1154.0
2014-01-07,2014-06-26,1042.0
2014-01-16,2014-06-28,1152.0
2014-01-07,2014-06-21,1232.0
2014-01-24,2014-03-25,1178.0
2014-01-25,2014-04-12,921.0
2014-01-04,2014-05-18,1364.0
2014-01-19,2014-06-22,1189.0
2014-01-19,2014-06-07,1378.0
2014-01-12,2014-04-18,1174.0
2014-01-18,2014-05-30,1066.0
2014-01-20,2014-06-26,1486.0
2014-01-02,2014-06-28,1053.0
2014-01-23,2014-04-18,1061.0
2014-01-04,2014-05-26,1167.0
2014-01-06,2014-04-14,997.0
2014-01-27,2014-06-06,1378.0
2014-01-03,2014-06-29,1391.0
2014-01-29,2014-03-31,1278.0
2014-01-22,2014-04-25,1083.0
2014-01-11,2014-03-26,1161.0
2014-01-22,2014-02-19,1475.0
2014-01-26,2014-02-16,1139.0
2014-01-01,2014-03-09,1079.0
2014-01-10,2014-06-25,1445.0
2014-01-08,2014-03-07,1142.0
2014-01-07,2014-05-02,1204.0
2014-01-21,2014-06-28,784.0
2014-01-24,2014-05-23,1395.0
2014-01-10,2014-05-06,1172.0
2014-01-03,2014-04-13,1375.0
2014-01-18,2014-05-17,1133.0
2014-01-12,2014-06-05,1400.0
2014-01-18,2014-06-22,1303.0
2014-01-14,2014-04-27,641.0
2014-01-12,2014-05-11,1195.0
2014-01-05,2014-06-29,1000.0
2014-01-25,2014-06-29,1278.0
2014-01-14,2014-05-16,948.0
2014-01-30,2014-06-26,1699.0
2014-01-24,2014-03-22,1182.0
2014-01-11,2014-06-09,906.0
2014-01-03,2014-06-29,1373.0
2014-01-23,2014-06-13,1110.0
2014-01-14,2014-06-27,1087.0
2014-01-30,2014-06-07,1004.0
2014-01-10,2014-02-24,1293.0
2014-01-24,2014-05-10,1057.0
2014-01-31,2014-03-31,1020.0
2014-01-09,2014-06-01,1204.0
2014-01-18,2014-06-28,716.0
2014-01-21,2014-06-21,1175.0
2014-01-05,2014-02-16,1281.0
2014-01-18,2014-02-16,928.0
2014-01-05,2014-02-27,1434.0
2014-01-19,2014-04-20,1059.0
2014-01-08,2014-05-28,1139.0
2014-01-06,2014-06-16,840.0
2014-01-30,2014-06-09,1147.0
2014-01-02,2014-06-07,1085.0
2014-01-22,2014-02-23,1425.0
2014-01-19,2014-06-23,1009.0
2014-01-02,2014-06-26,1069.0
2014-01-24,2014-05-07,947.0
2014-01-21,2014-05-24,1289.0
2014-01-18,2014-04-17,1244.0
2014-01-24,2014-06-30,1263.0
2014-01-19,2014-04-07,1721.0
2014-01-21,2014-05-31,1018.0
2014-01-25,2014-06-26,1143.0
2014-01-26,2014-03-15,1384.0
2014-01-09,2014-04-13,1479.0
2014-01-25,2014-04-08,1477.0
2014-01-08,2014-05-03,1000.0
2014-01-13,2014-04-08,626.0
2014-01-04,2014-05-03,1319.0
2014-01-05,2014-06-21,1255.0
2014-01-12,2014-05-17,1285.0
2014-01-09,2014-06-08,1586.0
2014-01-27,2014-03-18,1393.0
2014-01-23,2014-05-31,1049.0
2014-01-13,2014-05-06,1125.0
2014-01-25,2014-06-26,1149.0
2014-01-29,2014-03-02,1530.0
2014-01-24,2014-06-01,1167.0
2014-01-29,2014-04-11,1213.0
2014-01-14,2014-04-02,1078.0
2014-01-29,2014-05-15,1487.0
2014-01-26,2014-06-25,1033.0
2014-01-01,2014-06-29,1140.0
2014-01-16,2014-07-01,1118.0
2014-01-18,2014-06-01,1008.0
2014-01-01,2014-03-07,1237.0
2014-01-06,2014-03-26,941.0
2014-01-06,2014-05-23,1555.0
2014-01-05,2014-06-22,1394.0
2014-01-26,2014-06-29,723.0
2014-01-28,2014-06-30,1402.0
2014-01-24,2014-03-26,1108.0
2014-01-29,2014-06-24,1229.0
2014-01-27,2014-05-22,1446.0
2014-01-25,2014-06-07,1273.0
2014-01-30,2014-03-28,1182.0
2014-01-26,2014-06-28,1123.0
2014-01-19,2014-05-02,1460.0
2014-01-23,2014-06-01,1135.0
2014-01-19,2014-05-18,1480.0
2014-01-13,2014-05-19,1109.0
2014-01-18,2014-03-16,1205.0
2014-01-17,2014-06-17,808.0
2014-01-19,2014-05-18,962.0
2014-01-15,2014-04-08,1443.0
2014-01-04,2014-06-07,1406.0
2014-01-26,2014-06-27,1354.0
2014-01-24,2014-06-28,1406.0
2014-01-08,2014-06-15,1217.0
2014-01-09,2014-05-09,1091.0
2014-01-28,2014-03-19,1002.0
2014-01-23,2014-04-14,960.0
2014-01-21,2014-05-25,973.0
2014-01-18,2014-05-18,1091.0
2014-01-09,2014-06-28,1327.0
2014-01-02,2014-03-27,1157.0
2014-01-25,2014-06-15,1087.0
2014-01-09,2014-03-01,1403.0
2014-01-12,2014-06-21,1125.0
2014-01-26,2014-03-23,1286.0
2014-01-13,2014-03-21,1252.0
2014-01-03,2014-06-27,1432.0
2014-01-25,2014-06-27,1360.0
2014-01-10,2014-05-17,1258.0
2014-01-13,2014-06-29,812.0
2014-01-02,2014-06-30,1277.0
2014-01-31,2014-03-13,773.0
2014-01-05,2014-05-22,836.0
2014-01-01,2014-04-07,859.0
2014-01-21,2014-06-23,1191.0
2014-01-19,2014-03-21,1144.0
2014-01-15,2014-05-24,1226.0
2014-01-04,2014-06-25,1433.0
2014-01-14,2014-05-31,1362.0
2014-01-22,2014-03-12,1326.0
2014-01-16,2014-04-27,1141.0
2014-01-26,2014-05-11,975.0
2014-01-17,2014-05-20,1131.0
2014-01-20,2014-06-21,1331.0
2014-01-17,2014-06-28,1152.0
2014-01-15,2014-06-11,1345.0
